Date,r_price,Event,Positive Event,Negative Event
2015-10-04,-0.001319854706114469,0,0,0
2015-10-05,0.006961482069053763,0,0,0
2015-10-06,0.02514760644486591,0,0,0
2015-10-07,-0.01315648030261959,0,0,0
2015-10-08,-0.001325177304198946,0,0,0
2015-10-09,0.005355316440272286,0,0,0
2015-10-10,0.004558703449288763,0,0,0
2015-10-11,0.009001803877034075,0,0,0
2015-10-12,-0.008002795875629116,0,0,0
2015-10-13,0.01551232468453935,0,0,0
2015-10-14,0.01310712017698556,0,0,0
2015-10-15,0.007624153586375616,0,0,0
2015-10-16,0.02995930523835126,0,0,0
2015-10-17,0.03000235732229067,0,0,0
2015-10-18,-0.03053227681742878,0,0,0
2015-10-19,0.007502828940823388,0,0,0
2015-10-20,0.02266616866738486,0,0,0
2015-10-21,-0.01208944582850053,0,0,0
2015-10-22,0.02424980326733653,0,0,0
2015-10-23,0.01385019346717479,0,0,0
2015-10-24,0.01987483885697137,0,0,0
2015-10-25,0.006314561476214946,0,0,0
2015-10-26,0.002689628845539679,0,0,0
2015-10-27,0.0320313265170937,0,0,0
2015-10-28,0.02950254578393026,0,0,0
2015-10-29,0.03326612777626281,0,0,0
2015-10-30,0.03718781839542565,0,0,0
2015-10-31,-0.04239076038206047,0,0,0
2015-11-01,0.03992148180818873,0,0,0
2015-11-02,0.07630820687820451,1,1,0
2015-11-03,0.1269225882470735,0,0,0
2015-11-04,0.01525554829058515,0,0,0
2015-11-05,-0.04265643368240378,0,0,0
2015-11-06,-0.03853434607765031,0,0,0
2015-11-07,0.03746789690339258,0,0,0
2015-11-08,-0.04102547204880148,0,0,0
2015-11-09,0.02431030739309461,0,0,0
2015-11-10,-0.1221585503910832,0,0,0
2015-11-11,-0.09617645987185722,0,0,0
2015-11-12,0.09938320567138977,0,0,0
2015-11-13,-0.001726571408604243,0,0,0
2015-11-14,-0.01755535290372427,0,0,0
2015-11-15,-0.03379847309491868,0,0,0
2015-11-16,0.0333519192460791,0,0,0
2015-11-17,0.01127754786280599,0,0,0
2015-11-18,0.001002150531708199,0,0,0
2015-11-19,-0.02989262155799357,0,0,0
2015-11-20,-0.01283200370516322,0,0,0
2015-11-21,0.01157494796947614,0,0,0
2015-11-22,-0.005439807170871407,0,0,0
2015-11-23,-0.001751715023679149,0,0,0
2015-11-24,-0.008867402629704963,0,0,0
2015-11-25,0.02527335095366288,0,0,0
2015-11-26,0.08208997680262786,0,0,0
2015-11-27,0.007734332290738778,0,0,0
2015-11-28,-0.007826969460486779,0,0,0
2015-11-29,0.04199050292872553,0,0,0
2015-11-30,0.01807844603851195,0,0,0
2015-12-01,-0.03995327226349342,0,0,0
2015-12-02,-0.01282086593940609,0,0,0
2015-12-03,0.005929656399823165,0,0,0
2015-12-04,0.005010228506706215,0,0,0
2015-12-05,0.07403846428222309,0,0,0
2015-12-06,0.008579608509946934,0,0,0
2015-12-07,0.0008726911658603689,0,0,0
2015-12-08,0.04602656821449951,0,0,0
2015-12-09,0.01069023956440822,0,0,0
2015-12-10,-0.001097955468105408,0,0,0
2015-12-11,0.08172952902437412,0,0,0
2015-12-12,-0.03947688247367079,0,0,0
2015-12-13,0.002094823659347354,0,0,0
2015-12-14,0.01697701542808554,0,0,0
2015-12-15,0.04784039824267264,0,0,0
2015-12-16,-0.02412750226245633,0,0,0
2015-12-17,0.005621799827292395,0,0,0
2015-12-18,0.01595836924244444,0,0,0
2015-12-19,-0.003808318737909665,0,0,0
2015-12-20,-0.04634225343788986,0,0,0
2015-12-21,-0.007554607469311411,0,0,0
2015-12-22,-0.003597068563887611,0,0,0
2015-12-23,0.01497995153849312,0,0,0
2015-12-24,0.02692737727074209,0,0,0
2015-12-25,0.001833857466512255,0,0,0
2015-12-26,-0.08862003895522388,1,0,1
2015-12-27,0.01624973182697642,0,0,0
2015-12-28,-0.00761754645167849,0,0,0
2015-12-29,0.0268429998596523,0,0,0
2015-12-30,-0.01244071390981368,0,0,0
2015-12-31,0.01008925161904339,0,0,0
2016-01-01,0.007597377473940186,0,0,0
2016-01-02,-0.0002325171837216481,0,0,0
2016-01-03,-0.009549836378255228,0,0,0
2016-01-04,0.007724656695207876,0,0,0
2016-01-05,-0.003278467995670981,0,0,0
2016-01-06,-0.001788159251999782,0,0,0
2016-01-07,0.05654051399942321,0,0,0
2016-01-08,-0.003814387704801421,0,0,0
2016-01-09,-0.01325515283856199,0,0,0
2016-01-10,-0.003352996055872598,0,0,0
2016-01-11,0.00255037232513019,0,0,0
2016-01-12,-0.005719471471398273,0,0,0
2016-01-13,-0.03114914807502992,0,0,0
2016-01-14,-0.006680135317273023,0,0,0
2016-01-15,-0.1596303247982628,0,0,0
2016-01-16,0.05036463467142738,0,0,0
2016-01-17,0.004001722214209533,0,0,0
2016-01-18,-0.00317309155032312,0,0,0
2016-01-19,-0.01601035053290639,0,0,0
2016-01-20,0.09993230347365277,0,0,0
2016-01-21,-0.02669444540878617,0,0,0
2016-01-22,-0.07801157865795734,0,0,0
2016-01-23,0.03242374082851086,0,0,0
2016-01-24,0.03384970773824082,0,0,0
2016-01-25,-0.02698238328062466,0,0,0
2016-01-26,0.0003313021990534751,0,0,0
2016-01-27,0.005171897309734075,0,0,0
2016-01-28,-0.03860471649061482,0,0,0
2016-01-29,-0.001687621698318747,0,0,0
2016-01-30,-0.005268371730627833,0,0,0
2016-01-31,-0.03391518308930175,0,0,0
2016-02-01,0.01819213530218314,0,0,0
2016-02-02,0.004911900980628941,0,0,0
2016-02-03,-0.01280463167785779,0,0,0
2016-02-04,0.05355410460735224,0,0,0
2016-02-05,-0.006828522262282369,0,0,0
2016-02-06,-0.02847275973587279,0,0,0
2016-02-07,0.001631082606006272,0,0,0
2016-02-08,-0.01173517089479909,0,0,0
2016-02-09,0.007443880046514651,0,0,0
2016-02-10,0.01570869913955643,0,0,0
2016-02-11,-0.007322129671295225,0,0,0
2016-02-12,0.01490462955346125,0,0,0
2016-02-13,0.01992967673702576,0,0,0
2016-02-14,0.03453792203738305,0,0,0
2016-02-15,-0.01186040936552604,0,0,0
2016-02-16,0.01893428523333639,0,0,0
2016-02-17,0.02388131889219058,0,0,0
2016-02-18,0.01090826208001565,0,0,0
2016-02-19,-0.004864430220572929,0,0,0
2016-02-20,0.05054667055942124,0,0,0
2016-02-21,-0.005615118701093455,0,0,0
2016-02-22,-0.001932791065069929,0,0,0
2016-02-23,-0.04079553700374412,0,0,0
2016-02-24,0.006840661230209426,0,0,0
2016-02-25,-0.0001063416237480654,0,0,0
2016-02-26,0.009144106501284837,0,0,0
2016-02-27,0.01189536913663558,0,0,0
2016-02-28,0.001521500150154674,0,0,0
2016-02-29,0.009479027324095689,0,0,0
2016-03-01,-0.01277931452362202,0,0,0
2016-03-02,-0.01609183926255297,0,0,0
2016-03-03,-0.01021489816364254,0,0,0
2016-03-04,-0.02594955744672089,0,0,0
2016-03-05,-0.03016906442583103,0,0,0
2016-03-06,0.01912661014450268,0,0,0
2016-03-07,0.02156799766855904,0,0,0
2016-03-08,-0.004512996127735667,0,0,0
2016-03-09,0.001072560513209187,0,0,0
2016-03-10,0.009589615505024343,0,0,0
2016-03-11,0.007197332141212058,0,0,0
2016-03-12,-0.02047535692058656,0,0,0
2016-03-13,0.004115172163124959,0,0,0
2016-03-14,0.005053935407962901,0,0,0
2016-03-15,0.002543887012644322,0,0,0
2016-03-16,0.002170191374291165,0,0,0
2016-03-17,0.004445814466663349,0,0,0
2016-03-18,-0.02448469921541578,0,0,0
2016-03-19,-0.003781511440434984,0,0,0
2016-03-20,0.01256519846513643,0,0,0
2016-03-21,-0.00192229937939077,0,0,0
2016-03-22,0.01273566946665951,0,0,0
2016-03-23,0.004112963532384462,0,0,0
2016-03-24,-0.007666681408885586,0,0,0
2016-03-25,0.002070728119034703,0,0,0
2016-03-26,0.0023352540109559,0,0,0
2016-03-27,0.02050747351331783,0,0,0
2016-03-28,-0.006114827950767977,0,0,0
2016-03-29,-0.01719945583818341,0,0,0
2016-03-30,-0.007124394979020517,0,0,0
2016-03-31,0.006688729625697183,0,0,0
2016-04-01,0.003336060393425704,0,0,0
2016-04-02,0.006972568491222878,0,0,0
2016-04-03,-0.003544769810926724,0,0,0
2016-04-04,0.002989417499508856,0,0,0
2016-04-05,0.007633443551003401,0,0,0
2016-04-06,-0.002356963665171729,0,0,0
2016-04-07,-0.001376475775398193,0,0,0
2016-04-08,-0.006198578598645962,0,0,0
2016-04-09,-0.005581004135368095,0,0,0
2016-04-10,0.01191494105976684,0,0,0
2016-04-11,0.003439545322664126,0,0,0
2016-04-12,0.008475895057531706,0,0,0
2016-04-13,-0.004496450635336707,0,0,0
2016-04-14,0.001561468096974692,0,0,0
2016-04-15,0.01177697967093613,0,0,0
2016-04-16,0.00226505398806278,0,0,0
2016-04-17,-0.006784912077822843,0,0,0
2016-04-18,0.001118462569297116,0,0,0
2016-04-19,0.01818576705108473,0,0,0
2016-04-20,0.01262931144333343,0,0,0
2016-04-21,0.02053153927900356,0,0,0
2016-04-22,-0.008001636334040094,0,0,0
2016-04-23,0.0096297221648298,0,0,0
2016-04-24,0.01777964028956862,0,0,0
2016-04-25,0.001179936011836797,0,0,0
2016-04-26,0.0159215360838222,0,0,0
2016-04-27,-0.05056054384821517,1,0,1
2016-04-28,0.01027106784903479,0,0,0
2016-04-29,0.015862187634056,0,0,0
2016-04-30,-0.01915657678337248,0,0,0
2016-05-01,0.01041436627696432,0,0,0
2016-05-02,-0.01806799942730914,0,0,0
2016-05-03,0.01299096934340389,0,0,0
2016-05-04,-0.007089248884637181,0,0,0
2016-05-05,0.0040243748520148,0,0,0
2016-05-06,0.02789288853670097,0,0,0
2016-05-07,-0.005151672652363087,0,0,0
2016-05-08,7.620864187961105e-05,0,0,0
2016-05-09,0.005350544234924743,0,0,0
2016-05-10,-0.02504535711044708,0,0,0
2016-05-11,0.004106354211434888,0,0,0
2016-05-12,0.005627916189879192,0,0,0
2016-05-13,0.002802124946843186,0,0,0
2016-05-14,-0.001105857426386248,0,0,0
2016-05-15,0.005110922724583441,0,0,0
2016-05-16,-0.006450999111753004,0,0,0
2016-05-17,-0.005446853869223546,0,0,0
2016-05-18,0.002095402254669886,0,0,0
2016-05-19,-0.02871179763364688,0,0,0
2016-05-20,0.003057479090941414,0,0,0
2016-05-21,0.00284508714175135,0,0,0
2016-05-22,-0.0101427234474924,0,0,0
2016-05-23,0.01020590590264859,0,0,0
2016-05-24,0.005836154724671575,0,0,0
2016-05-25,0.007344494047975408,0,0,0
2016-05-26,0.01036134069822572,0,0,0
2016-05-27,0.04341364532376264,1,1,0
2016-05-28,0.1092075876324776,1,1,0
2016-05-29,-0.007446132798443947,0,0,0
2016-05-30,0.01813341113179224,0,0,0
2016-05-31,-0.005287020670132288,0,0,0
2016-06-01,0.01449900466579777,0,0,0
2016-06-02,-0.0006233766435633369,0,0,0
2016-06-03,0.05701292398147439,0,0,0
2016-06-04,0.005386513206148445,0,0,0
2016-06-05,0.001654483540072758,0,0,0
2016-06-06,0.01911602285075198,0,0,0
2016-06-07,-0.01315442903960231,0,0,0
2016-06-08,0.00900623133664134,0,0,0
2016-06-09,-0.009531873269143789,0,0,0
2016-06-10,0.002801867913183316,0,0,0
2016-06-11,0.03147128021073094,0,0,0
2016-06-12,0.1166632370936917,0,0,0
2016-06-13,0.04736274115734181,0,0,0
2016-06-14,-0.0264141437411299,0,0,0
2016-06-15,0.01057881762839354,0,0,0
2016-06-16,0.09912337262668085,0,0,0
2016-06-17,-0.02118263985323039,0,0,0
2016-06-18,0.009800251204232883,0,0,0
2016-06-19,0.009529505919441137,0,0,0
2016-06-20,-0.03989864393051853,0,0,0
2016-06-21,-0.09894753121972043,0,0,0
2016-06-22,-0.1164525673397177,0,0,0
2016-06-23,0.05154827931399574,0,0,0
2016-06-24,0.05950637270737472,0,0,0
2016-06-25,0.006990892522999701,0,0,0
2016-06-26,-0.05675717394176242,0,0,0
2016-06-27,0.02973592729020876,0,0,0
2016-06-28,-0.002249945549861515,0,0,0
2016-06-29,-0.01464815801128537,0,0,0
2016-06-30,0.05223130000438882,0,0,0
2016-07-01,0.009032719200658231,0,0,0
2016-07-02,0.02237835013313002,0,0,0
2016-07-03,-0.04169415853761671,0,0,0
2016-07-04,0.02077638660439791,0,0,0
2016-07-05,-0.01659493691031697,0,0,0
2016-07-06,0.01248813726402561,0,0,0
2016-07-07,-0.05676364807896317,0,0,0
2016-07-08,0.04159637442224206,0,0,0
2016-07-09,-0.0179966339879609,0,0,0
2016-07-10,-0.005443251592137945,0,0,0
2016-07-11,-0.001925518010390323,0,0,0
2016-07-12,0.03315106856321363,0,0,0
2016-07-13,-0.01925876882305611,0,0,0
2016-07-14,0.002164335463756128,0,0,0
2016-07-15,0.00922237300077305,0,0,0
2016-07-16,-0.003289216405813977,0,0,0
2016-07-17,0.02219280577080751,0,0,0
2016-07-18,-0.005325432345531713,0,0,0
2016-07-19,-0.0003409785898722614,0,0,0
2016-07-20,-0.005446388386656704,0,0,0
2016-07-21,-0.00827553015296114,0,0,0
2016-07-22,-0.02168695572491367,0,0,0
2016-07-23,0.006632947220895444,0,0,0
2016-07-24,0.008244427567911975,0,0,0
2016-07-25,-0.00962519411368715,0,0,0
2016-07-26,-0.004914342834069197,0,0,0
2016-07-27,0.006592984488204604,0,0,0
2016-07-28,0.0004150439908220644,0,0,0
2016-07-29,0.002211260031032189,0,0,0
2016-07-30,-0.004258589082937177,0,0,0
2016-07-31,-0.04820355128025355,0,0,0
2016-08-01,-0.02928046034272839,0,0,0
2016-08-02,-0.1581585812944079,1,0,1
2016-08-03,0.09272731848196429,0,0,0
2016-08-04,0.01612406943964577,0,0,0
2016-08-05,-0.0009888742435860236,0,0,0
2016-08-06,0.01993966732550295,0,0,0
2016-08-07,0.008527526623678826,0,0,0
2016-08-08,-0.003304098055690273,0,0,0
2016-08-09,-0.009200627821393189,0,0,0
2016-08-10,0.01182847453803292,0,0,0
2016-08-11,-0.007887352751802766,0,0,0
2016-08-12,-0.001846111707630903,0,0,0
2016-08-13,-0.003520300232013204,0,0,0
2016-08-14,-0.02377553498202462,0,0,0
2016-08-15,-0.005274483661511258,0,0,0
2016-08-16,0.01830636993135806,0,0,0
2016-08-17,-0.0117620282159181,0,0,0
2016-08-18,0.00141030625858056,0,0,0
2016-08-19,0.002135824007544259,0,0,0
2016-08-20,0.01463415839023958,0,0,0
2016-08-21,-0.002338421726366538,0,0,0
2016-08-22,0.007943865554667364,0,0,0
2016-08-23,-0.005506596085320141,0,0,0
2016-08-24,-0.00709680665591539,0,0,0
2016-08-25,-0.003070620226739935,0,0,0
2016-08-26,0.003443887286959035,0,0,0
2016-08-27,-0.01662020671357054,0,0,0
2016-08-28,0.008674922657963801,0,0,0
2016-08-29,-0.001777551865655008,0,0,0
2016-08-30,0.006215938537825207,0,0,0
2016-08-31,-0.007530220607794568,0,0,0
2016-09-01,-0.0002943681817139708,0,0,0
2016-09-02,0.004142112023846808,0,0,0
2016-09-03,0.0380037315863543,1,1,0
2016-09-04,0.0207393407007225,0,0,0
2016-09-05,-0.003365337077360364,0,0,0
2016-09-06,0.006637514556274714,0,0,0
2016-09-07,0.005947214267101685,0,0,0
2016-09-08,0.01797284291578391,0,0,0
2016-09-09,-0.005699962521494481,0,0,0
2016-09-10,0.00184148875389051,0,0,0
2016-09-11,-0.02889122677628391,0,0,0
2016-09-12,0.0008517384855593744,0,0,0
2016-09-13,0.001342368413749059,0,0,0
2016-09-14,0.002929874448908403,0,0,0
2016-09-15,-0.004680699492963616,0,0,0
2016-09-16,0.001599763009916528,0,0,0
2016-09-17,-0.001996153352563894,0,0,0
2016-09-18,0.005685032543413862,0,0,0
2016-09-19,-0.0002913814082979642,0,0,0
2016-09-20,-0.00139564506662899,0,0,0
2016-09-21,-0.01982197423502337,0,0,0
2016-09-22,-0.001480433475312785,0,0,0
2016-09-23,0.01158669848377861,0,0,0
2016-09-24,-0.0010306151772674,0,0,0
2016-09-25,-0.003267080139607054,0,0,0
2016-09-26,0.01125898312761562,0,0,0
2016-09-27,-0.003122463761443165,0,0,0
2016-09-28,-0.001080510553164432,0,0,0
2016-09-29,0.001791933470306285,0,0,0
2016-09-30,0.005969207142925934,0,0,0
2016-10-01,0.00949414313511418,0,0,0
2016-10-02,-0.006045474210172742,0,0,0
2016-10-03,0.002621414954114715,0,0,0
2016-10-04,-0.004452013710832016,0,0,0
2016-10-05,0.003921442599538101,0,0,0
2016-10-06,-0.001073599399972611,0,0,0
2016-10-07,0.008537869860344377,0,0,0
2016-10-08,0.0005110514581038372,0,0,0
2016-10-09,-0.003102773409885978,0,0,0
2016-10-10,-0.0005045008087883235,0,0,0
2016-10-11,0.04205545613357282,1,1,0
2016-10-12,-0.00796624925145787,0,0,0
2016-10-13,-0.001564999470779694,0,0,0
2016-10-14,0.005590295291839723,0,0,0
2016-10-15,-0.00152298685345766,0,0,0
2016-10-16,0.004661839383031205,0,0,0
2016-10-17,-0.004232402068747519,0,0,0
2016-10-18,-0.003169811306860521,0,0,0
2016-10-19,-0.01112043440157235,0,0,0
2016-10-20,0.0001670670977170409,0,0,0
2016-10-21,0.001869723471081437,0,0,0
2016-10-22,0.03490538484052714,0,0,0
2016-10-23,-0.003781480895180683,0,0,0
2016-10-24,-0.001324715075803606,0,0,0
2016-10-25,0.005943616241390629,0,0,0
2016-10-26,0.03134931826858878,0,0,0
2016-10-27,0.01467460497966198,0,0,0
2016-10-28,0.006107254261250825,0,0,0
2016-10-29,0.03970890510388039,0,0,0
2016-10-30,-0.02567298912907488,0,0,0
2016-10-31,0.001861137673412663,0,0,0
2016-11-01,0.04291049280597906,0,0,0
2016-11-02,0.006777264870397207,0,0,0
2016-11-03,-0.06776518214657362,1,0,1
2016-11-04,0.02312310457287695,0,0,0
2016-11-05,0.002720228967494866,0,0,0
2016-11-06,0.01144496744650073,0,0,0
2016-11-07,-0.008509034580176116,0,0,0
2016-11-08,0.004024647976070988,0,0,0
2016-11-09,0.01711439612217339,0,0,0
2016-11-10,-0.01110357623449302,0,0,0
2016-11-11,0.003399023987405133,0,0,0
2016-11-12,-0.01674335164765943,0,0,0
2016-11-13,-0.002010777532801302,0,0,0
2016-11-14,0.004551029092151773,0,0,0
2016-11-15,0.009323419886119495,0,0,0
2016-11-16,0.03956373229124004,0,0,0
2016-11-17,-0.003270772999233208,0,0,0
2016-11-18,0.01337871573607472,0,0,0
2016-11-19,0.002647052476122768,0,0,0
2016-11-20,-0.02980884224468413,0,0,0
2016-11-21,0.01110507909649038,0,0,0
2016-11-22,0.01565070987320216,0,0,0
2016-11-23,-0.00934178021153853,0,0,0
2016-11-24,-0.00597810581736718,0,0,0
2016-11-25,0.001973283643156578,0,0,0
2016-11-26,-0.007437661382141316,0,0,0
2016-11-27,-0.006814582541722517,0,0,0
2016-11-28,0.005597385765812762,0,0,0
2016-11-29,-4.435664778503894e-05,0,0,0
2016-11-30,0.01431176681487576,0,0,0
2016-12-01,0.01430558205878346,0,0,0
2016-12-02,0.02377226157238396,0,0,0
2016-12-03,-0.008251942056846961,0,0,0
2016-12-04,0.002004930199161853,0,0,0
2016-12-05,-0.01860809404705401,0,0,0
2016-12-06,0.00854113499617766,0,0,0
2016-12-07,0.006859969467550519,0,0,0
2016-12-08,0.006211726953186938,0,0,0
2016-12-09,0.001516136323562411,0,0,0
2016-12-10,0.004258026366723486,0,0,0
2016-12-11,-0.006349994368154684,0,0,0
2016-12-12,0.01318960524870701,0,0,0
2016-12-13,-0.0002791913413077682,0,0,0
2016-12-14,-0.002990402563379239,0,0,0
2016-12-15,-0.0004109667328202414,0,0,0
2016-12-16,0.007405728460012326,0,0,0
2016-12-17,0.009603854190180191,0,0,0
2016-12-18,-0.0005530904863612273,0,0,0
2016-12-19,0.00212219133294859,0,0,0
2016-12-20,0.01208314215541229,0,0,0
2016-12-21,0.03308273428045717,0,0,0
2016-12-22,0.03884923091561117,1,1,0
2016-12-23,0.06501995192435583,0,0,0
2016-12-24,-0.02810642734939601,0,0,0
2016-12-25,0.002974028797324631,0,0,0
2016-12-26,0.009203656664958496,0,0,0
2016-12-27,0.02894605296849083,0,0,0
2016-12-28,0.05039741740733779,0,0,0
2016-12-29,-0.005560902629468267,0,0,0
2016-12-30,-0.01117267273068206,0,0,0
2016-12-31,0.005856295364960344,0,0,0
2017-01-01,0.03205071767168168,0,0,0
2017-01-02,0.02096873216627962,0,0,0
2017-01-03,0.0158977998991484,0,0,0
2017-01-04,0.08805450629038576,1,1,0
2017-01-05,-0.132345455259132,1,0,1
2017-01-06,-0.102636830373269,0,0,0
2017-01-07,0.006740187066797866,0,0,0
2017-01-08,0.008855671507632027,0,0,0
2017-01-09,-0.006857745973866848,0,0,0
2017-01-10,0.004293536502079922,0,0,0
2017-01-11,-0.1440108652778748,0,0,0
2017-01-12,0.01913293468105725,0,0,0
2017-01-13,0.03087984008493326,0,0,0
2017-01-14,-0.008127309286295951,0,0,0
2017-01-15,0.004985564416890853,0,0,0
2017-01-16,0.007753538750122643,0,0,0
2017-01-17,0.08761056040331268,0,0,0
2017-01-18,-0.03399203867457866,0,0,0
2017-01-19,0.02592722136629055,0,0,0
2017-01-20,-0.006074001557174392,0,0,0
2017-01-21,0.03116384312046783,0,0,0
2017-01-22,-0.0009776550588154807,0,0,0
2017-01-23,0.0001400543549936112,0,0,0
2017-01-24,-0.03670691693479756,0,0,0
2017-01-25,0.008638463810558241,0,0,0
2017-01-26,0.02420041923818137,0,0,0
2017-01-27,0.003193091897279786,0,0,0
2017-01-28,0.002129416520704745,0,0,0
2017-01-29,-0.006653471540177546,0,0,0
2017-01-30,0.007463955219606674,0,0,0
2017-01-31,0.05005673013075412,0,0,0
2017-02-01,0.01873005781586804,0,0,0
2017-02-02,0.02188627532634689,0,0,0
2017-02-03,0.00695627117321156,0,0,0
2017-02-04,0.01775240031111605,0,0,0
2017-02-05,-0.01629237104652976,0,0,0
2017-02-06,0.007431004724221053,0,0,0
2017-02-07,0.02600220409013478,0,0,0
2017-02-08,0.00360860241072234,0,0,0
2017-02-09,-0.0722907416623081,0,0,0
2017-02-10,0.01054444268067117,0,0,0
2017-02-11,0.01880680331093787,0,0,0
2017-02-12,-0.01036319091668906,0,0,0
2017-02-13,-0.004427305542972696,0,0,0
2017-02-14,0.01395514965271303,0,0,0
2017-02-15,-0.001209382871431935,0,0,0
2017-02-16,0.02546638231534216,0,0,0
2017-02-17,0.02070806545732463,0,0,0
2017-02-18,0.001912725538740085,0,0,0
2017-02-19,-0.00480893923213609,0,0,0
2017-02-20,0.02670640151929375,0,0,0
2017-02-21,0.03931963179007832,0,0,0
2017-02-22,-0.00187112778476525,0,0,0
2017-02-23,0.05401995007417709,0,0,0
2017-02-24,-0.00404288111761593,0,0,0
2017-02-25,-0.02700903461815382,0,0,0
2017-02-26,0.02684134771461637,0,0,0
2017-02-27,0.0104950848227284,0,0,0
2017-02-28,-0.00234827999483788,0,0,0
2017-03-01,0.03072954489263653,0,0,0
2017-03-02,0.02780098129482092,0,0,0
2017-03-03,0.02152409403114154,0,0,0
2017-03-04,-0.01620301473911714,0,0,0
2017-03-05,0.005829744947248104,0,0,0
2017-03-06,0.003717323759344831,0,0,0
2017-03-07,-0.03813404074648736,0,0,0
2017-03-08,-0.07005503182635128,0,0,0
2017-03-09,0.03555100873617105,0,0,0
2017-03-10,-0.079672223051917,0,0,0
2017-03-11,0.07121455418517918,0,0,0
2017-03-12,0.04093498913688532,0,0,0
2017-03-13,0.01027157094095137,0,0,0
2017-03-14,0.002644220715873722,0,0,0
2017-03-15,0.009501225366161556,0,0,0
2017-03-16,-0.03323913069229898,0,0,0
2017-03-17,-0.125169842615031,1,0,1
2017-03-18,-0.1102577241783815,0,0,0
2017-03-19,0.06199878437237775,0,0,0
2017-03-20,0.01246911352415903,0,0,0
2017-03-21,0.07110330349662179,0,0,0
2017-03-22,-0.06772385006006763,0,0,0
2017-03-23,-0.01034408883510756,0,0,0
2017-03-24,-0.09057639317271736,0,0,0
2017-03-25,0.02650092178377799,0,0,0
2017-03-26,-0.01123954971077815,0,0,0
2017-03-27,0.08831454743354039,1,1,0
2017-03-28,0.002028362621038514,0,0,0
2017-03-29,-0.005860610566025295,0,0,0
2017-03-30,-0.006883034951281536,0,0,0
2017-03-31,0.04435509825852362,0,0,0
2017-04-01,0.006450865475815559,0,0,0
2017-04-02,0.01173913241919046,0,0,0
2017-04-03,0.03686903036549044,0,0,0
2017-04-04,0.001043347646683243,0,0,0
2017-04-05,-0.007178445827726878,0,0,0
2017-04-06,0.05319951213834172,0,0,0
2017-04-07,-0.003721398687669948,0,0,0
2017-04-08,-0.006327152463438165,0,0,0
2017-04-09,0.004580656709614557,0,0,0
2017-04-10,0.01902806705868687,0,0,0
2017-04-11,0.01321489991972477,0,0,0
2017-04-12,-0.006805165250658949,0,0,0
2017-04-13,-0.03686089415037215,0,0,0
2017-04-14,0.008039413993316893,0,0,0
2017-04-15,-0.002846013570705305,0,0,0
2017-04-16,0.005059519386090386,0,0,0
2017-04-17,0.01575058288047333,0,0,0
2017-04-18,0.01026705013399534,0,0,0
2017-04-19,0.006663960050236777,0,0,0
2017-04-20,0.02273264197128794,0,0,0
2017-04-21,0.0008637281184617808,0,0,0
2017-04-22,-0.004246095914706512,0,0,0
2017-04-23,-0.001466421522238371,0,0,0
2017-04-24,0.001695495765257816,0,0,0
2017-04-25,0.01041688148422721,0,0,0
2017-04-26,0.01903706576944413,0,0,0
2017-04-27,0.0336027597736,0,0,0
2017-04-28,-0.007621098764640234,0,0,0
2017-04-29,0.004893604304688133,0,0,0
2017-04-30,0.01658256341081139,0,0,0
2017-05-01,0.04246589225734941,0,0,0
2017-05-02,0.0237146684049387,0,0,0
2017-05-03,0.02976419848933765,0,0,0
2017-05-04,0.009073224560525282,0,0,0
2017-05-05,0.004447862226742535,0,0,0
2017-05-06,0.02735804636171409,0,0,0
2017-05-07,0.00648410288682873,0,0,0
2017-05-08,0.0473231256002254,0,0,0
2017-05-09,0.04008116990746016,0,0,0
2017-05-10,0.0273490973887664,0,0,0
2017-05-11,0.03457016667015931,0,0,0
2017-05-12,-0.06156936182215613,0,0,0
2017-05-13,0.02952131143593893,0,0,0
2017-05-14,0.009080373718539609,0,0,0
2017-05-15,-0.04133505939202124,0,0,0
2017-05-16,0.01183036527750671,0,0,0
2017-05-17,0.05007700599809832,0,0,0
2017-05-18,0.04600741925411894,0,0,0
2017-05-19,0.04324122454175251,0,0,0
2017-05-20,0.03511967428912449,0,0,0
2017-05-21,0.00510522821325195,0,0,0
2017-05-22,0.02667168985612614,0,0,0
2017-05-23,0.08332945995774349,1,1,0
2017-05-24,0.06559374606935958,0,0,0
2017-05-25,-0.03371328645026014,0,0,0
2017-05-26,-0.04520319615804107,0,0,0
2017-05-27,-0.08267376862012837,0,0,0
2017-05-28,0.06354156577279066,0,0,0
2017-05-29,0.0296437368995105,0,0,0
2017-05-30,-0.05327927909065877,0,0,0
2017-05-31,0.07183149524685443,0,0,0
2017-06-01,0.04489998478173363,0,0,0
2017-06-02,0.03159334809720037,0,0,0
2017-06-03,0.01903335478713562,0,0,0
2017-06-04,-0.002396979431266293,0,0,0
2017-06-05,0.06260051487078655,0,0,0
2017-06-06,0.06469506015460931,0,0,0
2017-06-07,-0.06671569074628383,0,0,0
2017-06-08,0.03904462521924398,0,0,0
2017-06-09,-0.002531347320801619,0,0,0
2017-06-10,0.04184801484194032,0,0,0
2017-06-11,0.02562998714064338,0,0,0
2017-06-12,-0.1094566589955099,0,0,0
2017-06-13,0.01284952339530772,0,0,0
2017-06-14,-0.08891568682749461,0,0,0
2017-06-15,-0.02381228554567031,0,0,0
2017-06-16,0.02796163798220485,0,0,0
2017-06-17,0.06534882963369476,0,0,0
