Date,Positive Event Days Elapsed,Probability,Distribution,Parameters
2018-10-29,96,0.791148097775678,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-10-30,97,0.7947193112894808,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-10-31,98,0.7982410197624448,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-01,99,0.8017137527097772,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-02,100,0.8051380339036123,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-03,101,0.8085143815613035,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-04,102,0.8118433085234324,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-05,103,0.8151253224220958,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-06,104,0.8183609258399928,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-07,105,0.8215506164608075,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-08,106,0.82469488721135,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-09,107,0.8277942263958944,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-10,108,0.8308491178231218,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-11,109,0.8338600409260589,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-12,110,0.8368274708753769,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-13,111,0.8397518786863942,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-14,112,0.8426337313201103,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-15,113,0.8454734917785773,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-16,114,0.8482716191948998,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-17,115,0.8510285689181394,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-18,116,0.8537447925933824,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-19,117,0.8564207382372175,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-20,118,0.859056850308859,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-21,119,0.8616535697771331,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-22,120,0.0,exponpow,"{'b': 0.6764081791453962, 'loc': 0.9999999999999999, 'scale': 103.70862186982099}"
2018-11-23,1,4.538174557008067e-12,exponpow,"{'b': 0.6336180282689732, 'loc': 0.9999999999999999, 'scale': 88.62382170261643}"
2018-11-24,2,0.05831052320842745,exponpow,"{'b': 0.6336180282689732, 'loc': 0.9999999999999999, 'scale': 88.62382170261643}"
2018-11-25,3,0.09039169921086548,exponpow,"{'b': 0.6336180282689732, 'loc': 0.9999999999999999, 'scale': 88.62382170261643}"
2018-11-26,4,0.11675874137953982,exponpow,"{'b': 0.6336180282689732, 'loc': 0.9999999999999999, 'scale': 88.62382170261643}"
2018-11-27,5,0.1399574284737219,exponpow,"{'b': 0.6336180282689732, 'loc': 0.9999999999999999, 'scale': 88.62382170261643}"
2018-11-28,6,0.16103022117250665,exponpow,"{'b': 0.6336180282689732, 'loc': 0.9999999999999999, 'scale': 88.62382170261643}"
2018-11-29,7,0.0,exponpow,"{'b': 0.6336180282689732, 'loc': 0.9999999999999999, 'scale': 88.62382170261643}"
2018-11-30,1,8.730852039960823e-13,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-01,2,0.047869774486519946,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-02,3,0.07696867482504319,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-03,4,0.10157608742618954,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-04,5,0.12363122011320056,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-05,6,0.14394460407157142,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-06,7,0.16295368851160014,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-07,8,0.1809286406257247,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-08,9,0.19805112007856274,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-09,10,0.21445069103889708,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-10,11,0.23022386374648876,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-11,12,0.2454449686091437,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-12,13,0.26017279196984944,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-13,14,0.2744548413577269,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-14,15,0.2883302042114721,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-15,16,0.30183153111473915,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-16,17,0.31498645204058745,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-17,18,0.32781861291744196,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-18,19,0.34034845058048063,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-19,20,0.3525937829494023,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-20,21,0.36457026585489666,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-21,22,0.37629175177524693,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-22,23,0.3877705751893674,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-23,24,0.39901778219246853,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-24,25,0.410043317196628,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-25,26,0.42085617617901483,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-26,27,0.43146453356006875,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-27,28,0.44187584808064706,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-28,29,0.45209695179626275,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-29,30,0.4621341253812439,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-30,31,0.47199316224290133,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2018-12-31,32,0.4816794234213715,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-01,33,0.49119788484970306,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-02,34,0.500553178239042,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-03,35,0.5097496266124844,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-04,36,0.5187912753216353,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-05,37,0.5276819192298661,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-06,38,0.5364251266266198,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-07,39,0.5450242603410538,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-08,40,0.553482496445695,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-09,41,0.5618028408776761,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-10,42,0.5699881442535419,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-11,43,0.5780411151111986,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-12,44,0.5859643317775403,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-13,45,0.593760253031201,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-14,46,0.601431227705604,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-15,47,0.6089795033571561,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-16,48,0.6164072341063273,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-17,49,0.6237164877449132,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-18,50,0.6309092521905211,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-19,51,0.6379874413589036,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-20,52,0.6449529005158554,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-21,53,0.6518074111627696,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-22,54,0.6585526955033845,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-23,55,0.6651904205336093,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-24,56,0.6717222017914248,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-25,57,0.6781496067996146,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-26,58,0.6844741582304041,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-27,59,0.6906973368178668,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-28,60,0.6968205840411473,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-29,61,0.7028453045990997,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-30,62,0.7087728686947676,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-01-31,63,0.7146046141462394,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-01,64,0.7203418483387327,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-02,65,0.7259858500312764,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-03,66,0.7315378710300495,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-04,67,0.7369991377392691,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-05,68,0.7423708525994808,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-06,69,0.7476541954221877,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-07,70,0.752850324628923,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-08,71,0.7579603784021397,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-09,72,0.7629854757546298,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-10,73,0.7679267175235942,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-11,74,0.7727851872949497,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-12,75,0.7775619522629884,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-13,76,0.7822580640300645,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-14,77,0.7868745593506027,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-15,78,0.7914124608233668,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-16,79,0.7958727775356083,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-17,80,0.8002565056624297,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-18,81,0.8045646290244319,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-19,82,0.8087981196064806,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-20,83,0.8129579380402079,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-21,84,0.8170450340526696,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-22,85,0.8210603468833986,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-23,86,0.8250048056719301,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-24,87,0.8288793298177264,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-25,88,0.832684829314288,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-26,89,0.8364222050591178,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-27,90,0.840092349141082,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-02-28,91,0.8436961451066128,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-01,92,0.8472344682060973,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-02,93,0.8507081856217047,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-03,94,0.8541181566778285,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-04,95,0.857465233035237,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-05,96,0.8607502588699572,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-06,97,0.8639740710378576,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-07,98,0.8671374992258266,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-08,99,0.8702413660903929,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-09,100,0.8732864873845844,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-10,101,0.8762736720737673,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-11,102,0.8792037224411715,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-12,103,0.8820774341837598,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-13,104,0.8848955964990647,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-14,105,0.8876589921635766,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-15,106,0.890368397603241,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-16,107,0.8930245829565823,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-17,108,0.895628312130948,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-18,109,0.8981803428523416,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-19,110,0.9006814267092818,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-20,111,0.9031323091911052,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-21,112,0.9055337297211077,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-22,113,0.9078864216848974,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-23,114,0.9101911124543122,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-24,115,0.9124485234072379,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-25,116,0.9146593699436454,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-26,117,0.9168243614981457,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-27,118,0.9189442015493525,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-28,119,0.9210195876263203,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-29,120,0.9230512113123174,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-30,121,0.9250397582461788,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-03-31,122,0.9269859081214699,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-04-01,123,0.9288903346836814,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-04-02,124,0.9307537057256675,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-04-03,125,0.0,exponpow,"{'b': 0.6860530692016458, 'loc': 0.9999999999999998, 'scale': 83.89094639431187}"
2019-04-04,1,4.046030610059841e-11,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-05,2,0.06911933461211486,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-06,3,0.10392097895865049,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-07,4,0.13184528132075016,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-08,5,0.1560336712938733,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-09,6,0.17775035737339526,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-10,7,0.19766083795785963,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-11,8,0.21616855016102732,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-12,9,0.2335408060030419,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-13,10,0.24996598117665736,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-14,11,0.2655829903088522,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-15,12,0.2804979131068788,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-16,13,0.2947940320950337,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-17,14,0.3085382237492134,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-18,15,0.32178520593632254,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-19,16,0.3345804621043554,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-20,17,0.34696231496495916,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-21,18,0.35896343457799196,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-22,19,0.3706119591953847,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-23,20,0.3819323442166808,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-24,21,0.392946015999623,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-25,22,0.4036718828635315,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-26,23,0.41412673976919845,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-27,24,0.42432559260823477,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-28,25,0.43428192086024264,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-29,26,0.4440078924020626,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-04-30,27,0.45351454074392117,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-05-01,28,0.46281191245166253,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-05-02,29,0.47190919068465165,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-05-03,30,0.4808147994305345,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-05-04,31,0.0,exponpow,"{'b': 0.5898289490258702, 'loc': 0.9999999999999998, 'scale': 92.63038279916046}"
2019-05-05,1,5.177999428072728e-14,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-06,2,0.030678604459676,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-07,3,0.05165440537467154,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-08,4,0.0700448318091091,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-09,5,0.08692443454929112,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-10,6,0.1027542084508938,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-11,7,0.1177872764994138,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-12,8,0.0,exponpow,"{'b': 0.7520808326877599, 'loc': 0.9999999999999998, 'scale': 102.7730229552109}"
2019-05-13,1,6.738504361949356e-14,exponpow,"{'b': 0.7459882964315301, 'loc': 0.9999999999999998, 'scale': 100.64641421668793}"
2019-05-14,2,0.03205242701516394,exponpow,"{'b': 0.7459882964315301, 'loc': 0.9999999999999998, 'scale': 100.64641421668793}"
2019-05-15,3,0.053738893562667325,exponpow,"{'b': 0.7459882964315301, 'loc': 0.9999999999999998, 'scale': 100.64641421668793}"
2019-05-16,4,0.07268967115626088,exponpow,"{'b': 0.7459882964315301, 'loc': 0.9999999999999998, 'scale': 100.64641421668793}"
2019-05-17,5,0.09004589395116376,exponpow,"{'b': 0.7459882964315301, 'loc': 0.9999999999999998, 'scale': 100.64641421668793}"
2019-05-18,6,0.10629593569682402,exponpow,"{'b': 0.7459882964315301, 'loc': 0.9999999999999998, 'scale': 100.64641421668793}"
