Date,Positive Event Days Elapsed,Probability,Distribution,Parameters
2019-01-02,34,0.711424523670885,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-03,35,0.7151671600559987,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-04,36,0.7188201390793085,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-05,37,0.7223880804464002,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-06,38,0.725875245438372,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-07,39,0.7292855735627845,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-08,40,0.7326227145996561,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-09,41,0.7358900567233303,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-10,42,0.739090751266015,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-11,43,0.7422277345955117,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-12,44,0.7453037475035857,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-13,45,0.7483213524390815,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-14,46,0.7512829488685279,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-15,47,0.754190787004471,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-16,48,0.7570469801064371,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-17,49,0.759853515529922,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-18,50,0.7626122646740726,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-19,51,0.7653249919579106,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-20,52,0.7679933629373644,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-21,53,0.7706189516604688,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-22,54,0.7732032473454133,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-23,55,0.7757476604552946,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-24,56,0.7782535282341668,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-25,57,0.7807221197610223,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-26,58,0.783154640571488,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-27,59,0.7855522368910961,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-28,60,0.7879159995188714,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-29,61,0.7902469673955184,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-30,62,0.7925461308866226,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-01-31,63,0.7948144348079003,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-01,64,0.7970527812165686,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-02,65,0.7992620319903267,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-03,66,0.8014430112131503,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-04,67,0.8035965073851078,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-05,68,0.8057232754716299,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-06,69,0.8078240388061093,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-07,70,0.809899490858316,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-08,71,0.8119502968798904,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-09,72,0.8139770954370832,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-10,73,0.8159804998399393,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-11,74,0.8179610994762556,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-12,75,0.8199194610578695,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-13,76,0.8218561297861388,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-14,77,0.8237716304428581,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-15,78,0.825666468412292,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-16,79,0.8275411306395116,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-17,80,0.8293960865297629,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-18,81,0.8312317887931957,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-19,82,0.8330486742389077,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-20,83,0.8348471645219327,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-21,84,0.836627666846498,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-22,85,0.8383905746286037,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-23,86,0.840136268120732,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-24,87,0.8418651150012705,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-25,88,0.8435774709310236,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-26,89,0.8452736800790106,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-27,90,0.8469540756195691,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-02-28,91,0.8486189802026373,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-01,92,0.8502687063989386,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-02,93,0.8519035571216726,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-03,94,0.8535238260261889,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-04,95,0.8551297978890197,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-05,96,0.856721748967542,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-06,97,0.858299947341456,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-07,98,0.8598646532371721,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-08,99,0.861416119336135,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-09,100,0.8629545910680311,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-10,101,0.8644803068897665,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-11,102,0.8659934985510412,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-12,103,0.867494391347289,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-13,104,0.8689832043607016,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-14,105,0.8704601506900083,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-15,106,0.8719254376696376,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-16,107,0.8733792670788503,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-17,108,0.8748218353413884,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-18,109,0.8762533337161587,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-19,110,0.8776739484794293,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-20,111,0.8790838610989933,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-21,112,0.8804832484007216,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-22,113,0.8818722827279042,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-23,114,0.8832511320937523,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-24,115,0.8846199603274131,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-25,116,0.8859789272138285,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-26,117,0.8873281886277462,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-27,118,0.8886678966621776,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-28,119,0.8899981997515776,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-29,120,0.891319242790005,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-30,121,0.89263116724451,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-03-31,122,0.8939341112639776,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-01,123,0.8952282097836473,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-02,124,0.8965135946255121,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-03,125,0.0,powerlaw,"{'a': 0.1757605870866984, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-04,1,0.00048126243911416434,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-05,2,0.3736981686992178,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-06,3,0.4236935904818989,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-07,4,0.4559848779304289,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-08,5,0.48037767816821214,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-09,6,0.5001932830095237,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-10,7,0.5169890738514562,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-11,8,0.5316289580029407,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-12,9,0.5446452787256433,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-13,10,0.5563907621623391,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-14,11,0.5671119255171168,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-15,12,0.5769882567933743,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-16,13,0.5861547507778664,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-17,14,0.5947156521487378,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-18,15,0.6027532401469008,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-19,16,0.61033366550505,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-20,17,0.6175109567315508,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-21,18,0.624329846914965,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-22,19,0.6308278163419728,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-23,20,0.6370365993873717,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-24,21,0.6429833166264413,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-25,22,0.6486913392245358,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-26,23,0.6541809584928491,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-27,24,0.6594699112796192,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-28,25,0.6645737970821818,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-29,26,0.6695064127253486,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-04-30,27,0.674280023506067,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-01,28,0.6789055848181457,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-02,29,0.6833929247804024,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-03,30,0.687750895863005,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-04,31,0.0,powerlaw,"{'a': 0.1811478103436037, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-05,1,0.0004105430023781178,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-06,2,0.36612318648841263,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-07,3,0.4161909941656326,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-08,4,0.44859546232884057,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-09,5,0.47310563771152936,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-10,6,0.4930357305143644,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-11,7,0.5099414577796498,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-12,8,0.0,powerlaw,"{'a': 0.18491660531165835, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-13,1,0.0003761505359544985,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-14,2,0.36201892867906604,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-15,3,0.4121177035877707,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-16,4,0.4445788579270821,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-17,5,0.4691495061602805,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-18,6,0.4891393403225505,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-19,7,0.5061028677729955,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-20,8,0.5209034884609551,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-21,9,0.5340737784722686,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-22,10,0.5459669239863643,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-23,11,0.5568299492065295,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-24,12,0.5668428306904435,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-25,13,0.5761410112085473,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-26,14,0.5848291377713272,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-27,15,0.5929898479029482,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-28,16,0.6006896105716824,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-29,17,0.6079827370727274,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-30,18,0.6149142122873128,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-05-31,19,0.6215217413330529,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-01,20,0.6278372599902737,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-02,21,0.633888069867546,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-03,22,0.6396977054078439,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-04,23,0.6452866056803109,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-05,24,0.6506726416818296,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-06,25,0.6558715350834432,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-07,26,0.660897194310202,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-08,27,0.6657619868910252,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-09,28,0.6704769621231566,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-10,29,0.6750520346003,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-11,30,0.6794961366206519,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-12,31,0.6838173456319303,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-13,32,0.6880229914896082,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-14,33,0.6921197472675373,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-15,34,0.6961137065733882,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-16,35,0.7000104497187423,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-17,36,0.7038151006280255,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-18,37,0.7075323760076683,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-19,38,0.7111666280119806,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-20,39,0.7147218814168921,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-21,40,0.7182018661332269,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-22,41,0.7216100457473221,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-23,42,0.7249496426607634,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-24,43,0.7282236603068857,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-25,44,0.7314349028449116,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-26,45,0.7345859926696557,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-27,46,0.0,powerlaw,"{'a': 0.18699130700652228, 'loc': 0.9999999999999999, 'scale': 229.00000000000003}"
2019-06-28,1,2.2147827698875378e-10,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-06-29,2,0.06941858473087259,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-06-30,3,0.10032132810008251,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-01,4,0.12438214590965345,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-02,5,0.14483364655241002,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-03,6,0.16294630046078878,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-04,7,0.17937830185803355,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-05,8,0.19452378620181507,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-06,9,0.20864128644336152,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-07,10,0.22191143657273124,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-08,11,0.23446644721822482,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-09,12,0.24640660533286587,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-10,13,0.25781016917065885,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-11,14,0.26873963113454286,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-12,15,0.2792458576878899,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-13,16,0.2893709256267348,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-14,17,0.29915012441618066,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-15,18,0.30861340636602136,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-16,19,0.317786460292013,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-17,20,0.3266915218145276,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-18,21,0.3353479952972807,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-19,22,0.3437729384005729,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
2019-07-20,23,0.3519814446672232,exponpow,"{'b': 0.5325426824178414, 'loc': 0.9999999999999999, 'scale': 149.55144733016078}"
