Date,price,market_cap,total_volume,r_price,d_r_price,Event,Positive Event,Negative Event,Positive Event Days Elapsed
2018-05-28,7326.64394017867,124985768473.803,1247227035.27444,-0.0003040130774787256,0.01904014121020023,0,0,0,45
2018-05-29,7111.06892466996,121322210033.344,1770692328.40282,-0.02986498487854454,-0.02956097180106581,0,0,0,46
2018-05-30,7451.2308372653,127138205821.776,2224251684.16639,0.04672665826347068,0.07659164314201522,0,0,0,47
2018-05-31,7380.8515577098,125953862789.739,1772428207.79457,-0.009490212621701528,-0.05621687088517221,0,0,0,48
2018-06-01,7460.16694986577,127322669333.359,1714862985.08085,0.01068877412449325,0.02017898674619478,0,0,0,49
2018-06-02,7487.07630453815,127797556817.8,1637953742.80956,0.003600581496649888,-0.007088192627843364,0,0,0,50
2018-06-03,7567.51293761927,129185013358.098,1531230053.84515,0.01068609674103386,0.007085515244383968,0,0,0,51
2018-06-04,7639.87944568278,130436135448.667,1432775393.81614,0.009517352151526205,-0.001168744589507652,0,0,0,52
2018-06-05,7463.65499554503,127444424300.664,1643488925.36029,-0.02333658367810193,-0.03285393582962814,0,0,0,53
2018-06-06,7569.01133988542,129259980382.176,1754013549.8288,0.01401721651223994,0.03735380019034187,0,0,0,54
2018-06-07,7605.57848860797,129898428226.348,1562705992.38364,0.004819533169241486,-0.009197683342998452,0,0,0,55
2018-06-08,7613.77739337755,130052073722.89,1459894514.2268,0.001077431348120522,-0.003742101821120964,0,0,0,56
2018-06-09,7561.16610052452,129167113170.948,1362045102.42246,-0.006933996646679232,-0.008011427994799755,0,0,0,57
2018-06-10,7415.00137858946,126683533782.872,1102262799.21039,-0.01952026288897358,-0.01258626624229434,0,0,0,58
2018-06-11,6767.49948454925,115631864817.828,2788497500.78395,-0.0913734951681796,-0.07185323227920602,1,0,1,59
2018-06-12,6880.13364875604,117568067796.625,1973448735.78641,0.01650641110715232,0.1078799062753319,0,0,0,60
2018-06-13,6581.82807522796,112482862604.775,2060764062.98132,-0.04432554771332087,-0.06083195882047319,0,0,0,61
2018-06-14,6334.09890642618,108260201574.019,2571112868.4509,-0.0383649665795747,0.005960581133746166,0,0,0,62
2018-06-15,6644.72067973844,113582443265.842,2354179149.49283,0.04787509347490992,0.08624006005448462,0,0,0,63
2018-06-16,6406.80704950998,109527730085.074,1740752641.63412,-0.03646163000162922,-0.08433672347653914,0,0,0,64
2018-06-17,6478.81592433021,110772203147.828,1306649275.503,0.01117673931237257,0.04763836931400179,0,0,0,65
2018-06-18,6418.85000188746,109759607021.024,1120785833.18006,-0.009298791715843325,-0.02047553102821589,0,0,0,66
2018-06-19,6677.53340291194,114196505243.238,1750367371.25558,0.03950969407273244,0.04880848578857577,0,0,0,67
2018-06-20,6708.68182027534,114742187734.306,1649449915.23938,0.004653813353765812,-0.03485588071896663,0,0,0,68
2018-06-21,6714.37546123014,114852494305.804,1626421446.36475,0.0008483374803308262,-0.003805475873434986,0,0,0,69
2018-06-22,6690.832151608,114463912846.045,1400178395.52804,-0.003512565341585627,-0.004360902821916454,0,0,0,70
2018-06-23,6088.57944239075,104172397755.098,2932411240.20209,-0.09432345996889367,-0.09081089462730804,1,0,1,71
2018-06-24,6169.43726386169,105568325740.569,1635692582.82723,0.01319283472792094,0.1075162946968146,0,0,0,72
2018-06-25,6159.70719379414,105415073017.075,2452039491.99807,-0.001578385608346469,-0.01477122033626741,0,0,0,73
2018-06-26,6241.84871170546,106832748619.814,4326984848.15279,0.01324716346348427,0.01482554907183074,0,0,0,74
2018-06-27,6069.87260616628,103900589095.605,3248018159.50918,-0.02793878900502992,-0.04118595246851418,0,0,0,75
2018-06-28,6117.03640962264,104717160923.036,2057221707.97668,0.007740115046050922,0.03567890405108084,0,0,0,76
2018-06-29,5879.98897440643,100670773791.782,1928320709.07944,-0.03952284563737467,-0.0472629606834256,0,0,0,77
2018-06-30,6182.25674792295,105857391286.916,2341618860.20069,0.05012848757041034,0.08965133320778501,0,0,0,78
2018-07-01,6366.49946751097,109023438456.364,2086842501.72263,0.02936641001389906,-0.02076207755651128,0,0,0,79
2018-07-02,6312.87724313135,108116702994.833,2601785821.82985,-0.008458230288161608,-0.03782464030206067,0,0,0,80
2018-07-03,6595.5473128085,112969688594.563,3392521918.12093,0.04380321767549979,0.0522614479636614,0,0,0,81
2018-07-04,6497.60735494217,111301577387.401,3013786718.6534,-0.01496076188270802,-0.05876397955820781,0,0,0,82
2018-07-05,6562.7217371211,112427869579.76,3111969366.09563,0.009971405963844564,0.02493216784655258,0,0,0,83
2018-07-06,6537.74087162192,112011029362.867,3315114737.71006,-0.003813742540759736,-0.0137851485046043,0,0,0,84
2018-07-07,6603.29470396542,113147533991.983,4742128037.64,0.009977048725386765,0.0137907912661465,0,0,0,85
2018-07-08,6759.83608914527,115842716194.106,6047929422.83375,0.02342992054780438,0.01345287182241761,0,0,0,86
2018-07-09,6700.63547905209,114841688927.812,5015170529.87613,-0.008796273074161814,-0.03222619362196619,0,0,0,87
2018-07-10,6648.25679590332,113955190214.942,5246420831.04728,-0.007847685169144102,0.0009485879050177125,0,0,0,88
2018-07-11,6303.38066472932,108055463516.657,4358427107.61466,-0.05326858142866561,-0.04542089625952151,0,0,0,89
2018-07-12,6373.23480468993,109263693476.824,3969169303.74441,0.01102105639939297,0.06428963782805858,0,0,0,90
2018-07-13,6230.59019710478,106829387990.048,3534743492.20371,-0.02263609632038734,-0.03365715271978031,0,0,0,91
2018-07-14,6248.39731303379,107145717585.477,3951261052.82078,0.002853937949864033,0.02549003427025137,0,0,0,92
2018-07-15,6246.13741162634,107117271573.723,3709146622.83598,-0.0003617423908765062,-0.003215680340740539,0,0,0,93
2018-07-16,6349.69583671077,108903950780.218,2857367439.53857,0.01644365346771643,0.01680539585859294,0,0,0,94
2018-07-17,6741.69196028526,115637208433.391,4559363479.14028,0.05990401407727271,0.04346036060955628,0,0,0,95
2018-07-18,7303.37305979585,125285895738.594,6194130741.14291,0.08002537831779262,0.02012136424051991,0,0,0,96
2018-07-19,7334.77137207619,125840376647.271,4843025304.51355,0.00428993723621933,-0.07573544108157329,0,0,0,97
2018-07-20,7442.80073874832,127709804699.662,4107857510.67037,0.0146209797300499,0.01033104249383057,0,0,0,98
2018-07-21,7331.8715232394,125820597539.218,3727831730.87535,-0.01501641430840235,-0.02963739403845225,0,0,0,99
2018-07-22,7379.13727182194,126644347498.859,2892881147.24529,0.006425923862093841,0.02144233817049618,0,0,0,100
2018-07-23,7395.8664054401,126948286633.174,5717881945.86535,0.002264519337194822,-0.004161404524899019,0,0,0,101
2018-07-24,7704.99567890457,132270404905.459,6202101797.69894,0.04094765767585905,0.03868313833866423,0,0,0,102
2018-07-25,8422.37392335148,144602365043.072,5592076817.67612,0.08902281920246007,0.04807516152660101,0,0,0,103
2018-07-26,8144.55348204187,139850429188.619,4086880124.49776,-0.03354230771815699,-0.1225651269206171,0,0,0,104
2018-07-27,7929.07924360293,136166569453.306,3429994449.90707,-0.02681250105041281,0.006729806667744184,0,0,0,105
2018-07-28,8145.33316812066,139897416706.445,3624913497.95449,0.0269082274475486,0.0537207284979614,0,0,0,106
2018-07-29,8192.13570223742,140716208459.568,3659115450.6126,0.005729487538176101,-0.0211787399093725,0,0,0,107
2018-07-30,8197.5935758142,140827378169.392,2598593361.85084,0.0006660114619265412,-0.00506347607624956,0,0,0,108
2018-07-31,8185.92113830232,140640772123.998,3497813384.62096,-0.001424900540632196,-0.002090912002558737,0,0,0,109
2018-08-01,7738.24930458621,132963528816.207,4675498855.4151,-0.05624027031646723,-0.05481536977583503,0,0,0,110
2018-08-02,7612.30075368311,130813483341.757,11591125727.4227,-0.01641001485782986,0.03983025545863737,0,0,0,111
2018-08-03,7540.63315061714,129596337579.766,6834800615.47085,-0.009459308396692002,0.006950706461137858,0,0,0,112
2018-08-04,7411.66638248389,127395242323.664,5580835718.27458,-0.01725085377286277,-0.007791545376170769,0,0,0,113
2018-08-05,7009.01201179391,120489906899.289,5952900997.74549,-0.0558585456680587,-0.03860769189519593,0,0,0,114
2018-08-06,7036.60933127318,120977961419.313,5989412029.06753,0.003929673785034405,0.05978821945309311,0,0,0,115
2018-08-07,6926.116778774,119089729729.273,6927841831.68843,-0.01582711830473514,-0.01975679208976954,0,0,0,116
2018-08-08,6711.73242235858,115416628667.983,6729676123.90534,-0.03144220395431176,-0.01561508564957663,0,0,0,117
2018-08-09,6259.52770966759,107652609456.405,6834119514.68592,-0.06975236628401764,-0.03831016232970588,1,0,1,118
2018-08-10,6531.24978673705,112337822894.366,5843796067.33206,0.04249357998655096,0.1122459462705686,0,0,0,119
2018-08-11,6166.59041750174,106079149843.793,6731245061.31804,-0.05745223790210549,-0.09994581788865645,0,0,0,120
2018-08-12,6205.21847994485,106756980148.523,5708911347.30244,0.006244549731798907,0.06369678763390439,0,0,0,121
2018-08-13,6318.40722177442,108716328040.723,5507023282.24605,0.01807652618270449,0.01183197645090558,0,0,0,122
2018-08-14,6283.99625058153,108135868387.493,5381627198.22713,-0.005461030792703402,-0.02353755697540789,0,0,0,123
2018-08-15,6212.22604005561,106911788926.753,7179484727.41935,-0.01148683146186779,-0.006025800669164385,0,0,0,124
2018-08-16,6267.76870877378,107788817699.531,6619548180.3873,0.008901131219466256,0.02038796268133404,0,0,0,125
2018-08-17,6309.38522621899,108578823549.0,5982589406.965,0.006617819825537646,-0.00228331139392861,0,0,0,126
2018-08-18,6566.71516337738,113018605465.471,6206194158.95143,0.03997548901924306,0.03335766919370542,0,0,0,127
2018-08-19,6382.0605914076,109889851531.172,5616965845.8698,-0.02852271041385358,-0.06849819943309664,0,0,0,128
2018-08-20,6475.49401966737,111490970656.332,5160365103.1119,0.01453387922829481,0.04305658964214839,0,0,0,129
2018-08-21,6242.88243840079,107511643840.858,5578292470.7022,-0.0365828961931297,-0.05111677542142452,0,0,0,130
2018-08-22,6467.27173030967,111399689881.157,5658517103.31264,0.03531233461106044,0.07189523080419014,0,0,0,131
2018-08-23,6336.6563271087,109149076720.34,6759411527.69214,-0.02040310343892554,-0.05571543804998598,0,0,0,132
2018-08-24,6521.0657182685,112327439428.771,6096332849.28663,0.02868658017571642,0.04908968361464196,0,0,0,133
2018-08-25,6684.37914420667,115177527171.813,6913767387.86361,0.02473551696898872,-0.003951063206727702,0,0,0,134
2018-08-26,6736.03605751645,116073397012.042,5280060347.5645,0.007698296609807238,-0.01703722035918148,0,0,0,135
2018-08-27,6728.288002629,115406552890.99,5215045899.16829,-0.001150901554073997,-0.008849198163881236,0,0,0,136
2018-08-28,6911.09602894957,118546009735.924,5444349729.3461,0.02680751177185864,0.02795841332593264,0,0,0,137
2018-08-29,7075.9834051051,121992306938.188,6246602891.54519,0.02357819095788649,-0.003229320813972147,0,0,0,138
2018-08-30,7046.74894728063,121479639297.296,5976493148.70572,-0.004140062822384802,-0.02771825378027129,0,0,0,139
2018-08-31,7024.14510718162,121103237785.702,6587864491.26896,-0.003212853348961365,0.0009272094734234363,0,0,0,140
2018-09-01,7027.63127940185,121186316787.302,5959884320.76227,0.0004961895486871223,0.003709042897648488,0,0,0,141
2018-09-02,7211.27076786882,124380655386.094,6257915213.83981,0.025795482075727,0.02529929252703987,0,0,0,142
2018-09-03,7305.27280100375,125994361368.725,6640164154.54997,0.01295120241636441,-0.01284427965936258,0,0,0,143
2018-09-04,7260.89751664786,125200923805.39,4511643009.56831,-0.006092942849115523,-0.01904414526547994,0,0,0,144
2018-09-05,7359.46299292302,126949626755.787,5344233220.45434,0.0134835210823896,0.01957646393150513,0,0,0,145
2018-09-06,6764.92677377822,116602093876.152,7036065651.07833,-0.0842355298718329,-0.09771905095422251,1,0,1,146
2018-09-07,6498.27961260965,112034863191.166,6558109770.57736,-0.04021397040310509,0.04402155946872782,0,0,0,147
2018-09-08,6397.81887024023,110396118506.894,4422971841.98178,-0.01558033613123083,0.02463363427187425,0,0,0,148
2018-09-09,6181.19445075213,106668555553.514,3851077568.004,-0.03444560113985082,-0.01886526500861999,0,0,0,149
2018-09-10,6260.76480606247,108219061918.522,4174629547.59403,0.0127908215270671,0.04723642266691793,0,0,0,150
2018-09-11,6308.13547461662,108846231385.418,4504626593.56522,0.007537794363813107,-0.005253027163253998,0,0,0,151
2018-09-12,6278.91706962855,108449181464.895,5001529025.03247,-0.004642621037180729,-0.01218041540099384,0,0,0,152
2018-09-13,6330.57423802266,109298582014.217,5026516732.83118,0.008193424480294902,0.01283604551747563,0,0,0,153
2018-09-14,6486.46163039361,112124461661.132,4987196751.8431,0.02432622976067142,0.01613280528037652,0,0,0,154
2018-09-15,6500.01225461663,112334356298.052,5350596522.1363,0.002086883516009978,-0.02223934624466144,0,0,0,155
2018-09-16,6530.22114623466,112796085614.547,4295951323.50603,0.004636746681581464,0.002549863165571486,0,0,0,156
2018-09-17,6506.24849321729,112373562206.646,4715407407.2624,-0.003677787115957749,-0.008314533797539212,0,0,0,157
2018-09-18,6250.12172732272,107960190646.448,4600931272.40056,-0.04016208186078996,-0.0364842947448322,0,0,0,158
2018-09-19,6347.0692554516,109629673484.587,4472798160.22432,0.01539223185990164,0.0555543137206916,0,0,0,159
2018-09-20,6383.75384115838,110292032124.893,5380977505.12001,0.005763128898123868,-0.009629102961777773,0,0,0,160
2018-09-21,6491.88524227688,112172960507.04,5059042419.56275,0.01679667201742393,0.01103354311930006,0,0,0,161
2018-09-22,6753.83447214032,116710823191.411,5931455399.75628,0.03955744083476787,0.02276076881734394,0,0,0,162
2018-09-23,6747.03217296002,116607568773.971,5159534298.57135,-0.001007683422807759,-0.04056512425757562,0,0,0,163
2018-09-24,6711.02945181593,116001860055.712,4322794079.14057,-0.005350370362942843,-0.004342686940135084,0,0,0,164
2018-09-25,6596.18731304557,114024650850.047,4626497701.60777,-0.01726055748523789,-0.01191018712229505,0,0,0,165
2018-09-26,6441.31154454255,111360852966.351,4580781824.21302,-0.02375962690344661,-0.006499069418208721,0,0,0,166
2018-09-27,6462.79563529223,111760801180.659,3788299697.41091,0.00332980969561251,0.02708943659905912,0,0,0,167
2018-09-28,6704.70424572972,115905890382.877,4690261094.51513,0.03674742118825634,0.03341761149264384,0,0,0,168
2018-09-29,6634.7659645729,114768551691.001,3140320712.26009,-0.01048601194801602,-0.04723343313627236,0,0,0,169
2018-09-30,6606.07379542207,114265552573.723,2294291064.49145,-0.004333896426585389,0.006152115521430629,0,0,0,170
2018-10-01,6626.03795609848,114617564007.796,1908960742.72165,0.003017534343718628,0.007351430770304018,0,0,0,171
2018-10-02,6598.84125975517,114225251470.512,1893760872.90184,-0.004112965304071586,-0.007130499647790214,0,0,0,172
2018-10-03,6524.60769791521,112814709079.446,2035903501.16126,-0.0113132384385502,-0.007200273134478611,0,0,0,173
2018-10-04,6499.26237911521,112545036630.824,2247969611.19742,-0.003892138150317525,0.007421100288232673,0,0,0,174
2018-10-05,6578.70180928484,113846158429.548,2059404665.18944,0.01214874212444952,0.01604088027476705,0,0,0,175
2018-10-06,6621.18936391991,114567814410.762,1840911129.55841,0.006437583584582046,-0.005711158539867478,0,0,0,176
2018-10-07,6589.12468167888,114021329402.352,1464404365.51708,-0.004854501581190812,-0.01129208516577286,0,0,0,177
2018-10-08,6584.83215305251,113962679824.781,1499424737.45856,-0.0006516688694413918,0.004202832711749421,0,0,0,178
2018-10-09,6653.08945083042,115167647222.338,2081626437.46316,0.01031248027204995,0.01096414914149134,0,0,0,179
2018-10-10,6633.74572991717,114837789505.014,1741398466.90258,-0.002911714387448036,-0.01322419465949799,0,0,0,180
2018-10-11,6582.4550823871,113987017102.365,2070407901.7011,-0.007761822896381085,-0.004850108508933049,0,0,0,181
2018-10-12,6234.36764145444,108155761830.83,3581191342.76733,-0.05433063536132222,-0.04656881246494114,1,0,1,182
2018-10-13,6285.59298279984,108845285496.567,2295615181.28723,0.00818303327439066,0.06251366863571288,0,0,0,183
2018-10-14,6314.88338442257,109372673141.74,1851879464.85163,0.004649102704748547,-0.003533930569642113,0,0,0,184
2018-10-15,6328.55476003442,109624316973.411,1847113723.73537,0.002162604947152369,-0.002486497757596178,0,0,0,185
2018-10-16,6659.87550840943,115236573309.552,6217858944.01842,0.05102889780887384,0.04886629286172147,0,0,0,186
2018-10-17,6635.12566751683,114960968517.537,2746546151.25011,-0.003723184248799984,-0.05475208205767382,0,0,0,187
2018-10-18,6635.74183248794,114953321633.492,2820354466.3303,9.285978803602597e-05,0.00381604403683601,0,0,0,188
2018-10-19,6517.51108771053,112970698851.374,2625598930.57284,-0.01797789944033061,-0.01807075922836663,0,0,0,189
2018-10-20,6483.82776947179,112394945004.926,2652532021.92997,-0.005181526913519321,0.01279637252681129,0,0,0,190
2018-10-21,6532.6787503838,113214078424.961,2387105749.14339,0.007506040149134008,0.01268756706265333,0,0,0,191
2018-10-22,6529.67002137084,113208108538.704,2127987152.58665,-0.0004606719846090039,-0.007966712133743012,0,0,0,192
2018-10-23,6512.58905929892,112905904007.057,2655159954.71682,-0.002619327178233621,-0.002158655193624617,0,0,0,193
2018-10-24,6472.79966064159,112227883463.22,2784381146.56888,-0.006128353035140587,-0.003509025856906966,0,0,0,194
2018-10-25,6481.44358955808,112363064964.166,2607022301.56128,0.001334532636515653,0.00746288567165624,0,0,0,195
2018-10-26,6458.1915218368,112010056845.218,2618534041.34683,-0.003593933298546383,-0.004928465935062036,0,0,0,196
2018-10-27,6468.82642496561,112200801079.028,2698016930.882,0.001645376462207348,0.00523930976075373,0,0,0,197
2018-10-28,6457.05863518667,111998326691.92,2383295890.55824,-0.001820810408784139,-0.003466186870991486,0,0,0,198
2018-10-29,6481.3231416676,112422008134.01,2065446088.7884,0.003750783574988267,0.005571593983772405,0,0,0,199
2018-10-30,6292.6479239344,109167179052.381,3631795693.01334,-0.02954272232319572,-0.03329350589818399,0,0,0,200
2018-10-31,6331.7818079098,109890575608.105,1962209613.98899,0.006199727061642247,0.03574244938483797,0,0,0,201
2018-11-01,6366.72010955425,110487418903.244,2042670545.03248,0.005502757732128155,-0.0006969693295140926,0,0,0,202
2018-11-02,6379.97297216842,110896563654.921,2922702484.00644,0.002079420490418836,-0.003423337241709318,0,0,0,203
2018-11-03,6425.4415830402,111528929052.52,2675454291.39958,0.007101496286927738,0.005022075796508901,0,0,0,204
2018-11-04,6388.18978830737,110888814023.684,2582446886.62307,-0.005814417256466337,-0.01291591354339408,0,0,0,205
2018-11-05,6351.06194105628,110241536216.187,3198297931.74708,-0.005828906306517555,-1.448905005121785e-05,0,0,0,206
2018-11-06,6415.44340854109,111383003826.067,3213571991.086,0.01008608252763019,0.01591498883414775,0,0,0,207
2018-11-07,6474.84729033668,112347500910.426,3408876943.85667,0.009216906541434264,-0.0008691759861959251,0,0,0,208
2018-11-08,6574.80118029001,113943582818.143,3120683820.785,0.01531931606397138,0.006102409522537116,0,0,0,209
2018-11-09,6490.45473076175,112723294658.026,2402484611.46468,-0.01291174423285035,-0.02823106029682173,0,0,0,210
2018-11-10,6413.78203857173,111440702127.795,2707057000.47862,-0.01188347607830081,0.001028268154549533,0,0,0,211
2018-11-11,6429.89879207421,111308110603.009,1672332107.60897,0.002509679611983769,0.01439315569028458,0,0,0,212
2018-11-12,6434.28459692554,111773252086.907,2943678893.56842,0.0006818629505869134,-0.001827816661396856,0,0,0,213
2018-11-13,6411.35343620514,111385885801.715,2651674690.98287,-0.003570267980387132,-0.004252130930974046,0,0,0,214
2018-11-14,6394.28927626406,111126759494.653,2890964719.21738,-0.002665101693754396,0.0009051662866327369,0,0,0,215
2018-11-15,5788.61249404697,100585460320.22,5690409836.80462,-0.09951266691155075,-0.09684756521779636,1,0,1,216
2018-11-16,5686.54113105827,98829079080.7242,4981978552.51432,-0.01779044681081417,0.08172222010073658,0,0,0,217
2018-11-17,5609.9561823342,97344067023.9821,3236633357.04671,-0.0135592688538927,0.004231177956921465,0,0,0,218
2018-11-18,5599.1915956893,97299989131.4034,2525819291.49315,-0.001920679460614605,0.0116385893932781,0,0,0,219
2018-11-19,5638.86148145239,98118875508.3768,2422604400.75077,0.00705995073390467,0.008980630194519276,0,0,0,220
2018-11-20,4889.19785923911,85228342224.3599,6126269575.23211,-0.142653927075948,-0.1497138778098527,1,0,1,221
2018-11-21,4450.71145441782,76601948314.4954,6314969584.02099,-0.09396429226944614,0.04868963480650187,0,0,0,222
2018-11-22,4613.44841218385,80360705527.4292,4321511764.3572,0.03591164525145363,0.1298759375208998,0,0,0,223
2018-11-23,4307.38873171726,75518575145.2953,3055231902.51354,-0.06864374825176942,-0.104555393503223,0,0,0,224
2018-11-24,4376.90494680155,76120308175.5671,3520222575.53617,0.01600998365907528,0.08465373191084469,0,0,0,225
2018-11-25,3895.83681295898,67756132282.0867,3115187178.44239,-0.1164333423429041,-0.1324433260019794,0,0,0,226
2018-11-26,4039.83655113743,70327984591.0326,5226773378.17989,0.03629573440313815,0.1527290767460423,0,0,0,227
2018-11-27,3811.92352926649,66796155268.6834,4652103083.72062,-0.0580703084528388,-0.09436604285597694,0,0,0,228
2018-11-28,3832.92451590069,66811830848.4821,4050028039.14863,0.005494167925345106,0.0635644763781839,0,0,0,229
2018-11-29,4267.24362899065,74381953561.0381,4973628807.69946,0.1073400056721129,0.1018458377467678,1,1,0,230
2018-11-30,4279.47559254871,74400715839.6163,4313265392.48711,0.002862378321454333,-0.1044776273506586,0,0,0,1
2018-12-01,4009.68957982599,69715049461.0183,4007783472.5882,-0.0651166501741136,-0.06797902849556793,0,0,0,2
2018-12-02,4189.57382299985,73075855208.3,3183894471.48476,0.04388518906573961,0.1090018392398532,0,0,0,3
2018-12-03,4124.59354864321,71784475615.709,3242289555.82197,-0.01563153460344382,-0.05951672366918342,0,0,0,4
2018-12-04,3878.83923478327,67489136960.4175,3128854932.57536,-0.0614315386865841,-0.04580000408314028,0,0,0,5
2018-12-05,3943.6928120656,68592152288.3537,3255899964.55098,0.01658160371665719,0.07801314240324128,0,0,0,6
2018-12-06,3751.69196639566,65355774058.3572,3020004368.1127,-0.04991061703461327,-0.06649222075127045,0,0,0,7
2018-12-07,3466.76386377173,60357918912.0045,3672494312.31778,-0.07898537455246092,-0.02907475751784765,0,0,0,8
2018-12-08,3408.52361704312,59348913269.8766,5243194483.92653,-0.01694231404894709,0.06204306050351382,0,0,0,9
2018-12-09,3424.7058606626,59526617773.5977,3430203804.24703,0.004736347264087024,0.02167866131303412,0,0,0,10
2018-12-10,3550.54643389688,61832986280.1932,2938443353.81161,0.03608592875568453,0.0313495814915975,0,0,0,11
2018-12-11,3433.80844043127,59805353928.8264,2614506143.32925,-0.03343153898156508,-0.0695174677372496,0,0,0,12
2018-12-12,3378.8087784131,58852767064.1551,2720740076.80031,-0.01614676274802433,0.01728477623354074,0,0,0,13
2018-12-13,3438.10007352898,59878323499.6965,2552041789.9907,0.01739579964859918,0.03354256239662351,0,0,0,14
2018-12-14,3294.63615654526,57318285688.4417,2620531732.84816,-0.04262327564482125,-0.06001907529342043,0,0,0,15
2018-12-15,3216.62714990794,55998515509.3886,2663819604.58611,-0.02396239735303326,0.018660878291788,0,0,0,16
2018-12-16,3221.97620371299,56171263934.474,2103029919.74362,0.001661557558960091,0.02562395491199335,0,0,0,17
2018-12-17,3217.04683496974,56050483689.8209,1972663570.39205,-0.001531092427098605,-0.003192649986058696,0,0,0,18
2018-12-18,3506.21701327948,61143447505.0051,3421249875.36264,0.08607387553081017,0.08760496795790877,0,0,0,19
2018-12-19,3655.7750457298,63720433230.1988,3898845061.80057,0.04177043927013003,-0.04430343626068014,0,0,0,20
2018-12-20,3687.75055319272,64363548271.279,4721562503.69185,0.008708544448792668,-0.03306189482133736,0,0,0,21
2018-12-21,4065.09723801012,70578857837.0,6126325232.95458,0.097420997517169,0.08871245306837633,0,0,0,22
2018-12-22,3846.22749798857,67118181896.8679,4813606168.92653,-0.05534486624308507,-0.1527658637602541,0,0,0,23
2018-12-23,3960.56777340803,68846085704.0044,3568245607.74669,0.02929459485182312,0.08463946109490819,0,0,0,24
2018-12-24,3941.61774015832,68680118909.387,3514437242.64207,-0.00479615912408598,-0.0340907539759091,0,0,0,25
2018-12-25,4021.9902553454,70266326465.4441,5022191528.11089,0.02018563552145866,0.02498179464554464,0,0,0,26
2018-12-26,3759.17842689656,65350104373.4137,4189084247.45354,-0.0675764384680032,-0.08776207398946186,0,0,0,27
2018-12-27,3781.61308159335,65972460015.2749,3568561115.82698,0.005950229724163382,0.07352666819216658,0,0,0,28
2018-12-28,3587.70388013881,62808667853.7349,3386167814.27497,-0.05263824959399454,-0.05858847931815792,0,0,0,29
2018-12-29,3854.42109698259,67263083067.3379,3561935968.91515,0.07170841617217211,0.1243466657661667,0,0,0,30
2018-12-30,3778.1939398896,66838758054.1416,3031003209.03374,-0.01997472457209695,-0.09168314074426906,0,0,0,31
2018-12-31,3809.72822864109,66494185030.5888,3109685385.45629,0.008311753757372468,0.02828647832946942,0,0,0,32
2019-01-01,3692.53156552469,64422635599.7289,2991427568.30353,-0.03124557159120518,-0.03955732534857764,0,0,0,33
2019-01-02,3794.26425373971,66188448932.14,2689877851.31483,0.02717823558163647,0.05842380717284165,0,0,0,34
2019-01-03,3872.17218422289,67643304990.4744,3263469039.32302,0.02032511797191129,-0.006853117609725182,0,0,0,35
2019-01-04,3776.5258076941,65922288582.9217,2261199754.98875,-0.02501114898356745,-0.04533626695547874,0,0,0,36
2019-01-05,3815.26807988263,66650769533.1298,2950054796.07414,0.01020644371585855,0.035217592699426,0,0,0,37
2019-01-06,3787.30785712428,66070973627.2554,2763831883.88969,-0.007355493467363019,-0.01756193718322157,0,0,0,38
2019-01-07,4013.52009129738,70084169300.1521,3435733235.50893,0.05801324574993027,0.06536873921729329,0,0,0,39
2019-01-08,3989.66871753876,69602133073.719,3360163853.39721,-0.005960485237331285,-0.06397373098726156,0,0,0,40
2019-01-09,3973.59125461578,69418693910.4546,3482430797.63278,-0.004037915332194191,0.001922569905137094,0,0,0,41
2019-01-10,3982.2259127624,69609283899.1999,3230523440.81305,0.002170653587259055,0.006208568919453246,0,0,0,42
2019-01-11,3623.84772910567,63326376681.3488,4144535969.99249,-0.09430456758100028,-0.09647522116825934,1,0,1,43
2019-01-12,3632.84930643478,63121578243.9488,3263342032.7942,0.002480903337150078,0.09678547091815036,0,0,0,44
2019-01-13,3598.43634656188,62924488425.9954,2456062889.7924,-0.009517870351865803,-0.01199877368901588,0,0,0,45
2019-01-14,3495.83231130743,61050348901.5798,2675674829.81886,-0.02892791215858691,-0.0194100418067211,0,0,0,46
2019-01-15,3648.04828565649,63758350560.6325,3101461657.54705,0.0426208175544541,0.071548729713041,0,0,0,47
2019-01-16,3567.8012431992,62348810149.4981,2953789408.22703,-0.02224280053941248,-0.06486361809386658,0,0,0,48
2019-01-17,3597.64732332959,62969304894.2794,2753646523.92881,0.008330602741831606,0.03057340328124409,0,0,0,49
2019-01-18,3620.98128114572,63320099663.3952,3049367561.09572,0.006464950717364998,-0.001865652024466608,0,0,0,50
2019-01-19,3597.79325177015,62898826371.8556,2649449860.36688,-0.006424389353802237,-0.01288934007116723,0,0,0,51
2019-01-20,3674.5872708573,64269861567.8863,2766880413.28361,0.02112014721798966,0.02754453657179189,0,0,0,52
2019-01-21,3539.16753104102,61969431896.7197,2940644468.97557,-0.03754928033996542,-0.05866942755795508,0,0,0,53
2019-01-22,3531.00418279993,61784404483.0462,2561594564.57384,-0.002309237229061644,0.03524004311090378,0,0,0,54
2019-01-23,3571.26690809286,62482350133.9566,2718371971.90301,0.01133810751523659,0.01364734474429824,0,0,0,55
2019-01-24,3555.70000252262,62216525710.04,2663764215.29832,-0.00436845870657175,-0.01570656622180834,0,0,0,56
2019-01-25,3565.64200461703,62397665388.1967,2514079887.67215,0.00279217275160183,0.00716063145817358,0,0,0,57
